gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM	posterior_mean_count	posterior_standard_deviation_of_count	pme_TPM	pme_FPKM	TPM_ci_lower_bound	TPM_ci_upper_bound	TPM_coefficient_of_quartile_variation	FPKM_ci_lower_bound	FPKM_ci_upper_bound	FPKM_coefficient_of_quartile_variation
ENSG00000061676.14	ENST00000360982.2,ENST00000361354.8,ENST00000471640.1,ENST00000477988.1,ENST00000478449.5,ENST00000492058.1,ENST00000493359.1,ENST00000495619.1	3135.22	2926.56	162.00	0.27	0.79	162.00	0.00	0.39	1.15	0.249355	0.549396	0.129788	0.729387	1.60596	0.129782
ENSG00000061794.12	ENST00000081029.7,ENST00000536569.1,ENST00000538315.5,ENST00000542199.1,ENST00000542791.1	1879.70	1671.03	3067.00	8.96	26.14	3067.00	0.00	9.00	26.28	8.67631	9.33096	0.0124914	25.3499	27.2628	0.0124719
ENSG00000061918.12	ENST00000264424.12,ENST00000502959.5,ENST00000503520.5,ENST00000505154.5,ENST00000505764.5,ENST00000507146.5,ENST00000513437.1	3089.20	2880.53	132.00	0.22	0.65	132.00	0.00	0.25	0.72	0.20543	0.289749	0.0588626	0.599757	0.846263	0.058858
ENSG00000061936.9	ENST00000261674.8,ENST00000535202.1,ENST00000535236.5,ENST00000535399.1,ENST00000537164.1,ENST00000537582.1,ENST00000538548.5,ENST00000539506.5,ENST00000540469.5,ENST00000541286.5,ENST00000542813.2	3361.75	3153.07	3387.00	5.25	15.30	3387.00	0.00	5.39	15.74	4.98065	5.81888	0.0283464	14.5555	17.0051	0.0283507
ENSG00000061938.17	ENST00000333602.11,ENST00000381916.6,ENST00000411741.1,ENST00000416152.5,ENST00000420716.2,ENST00000424563.5,ENST00000427576.1,ENST00000428187.5,ENST00000430929.1,ENST00000433111.1,ENST00000438207.5,ENST00000439230.5,ENST00000447060.5,ENST00000464041.5,ENST00000468680.1,ENST00000468819.1,ENST00000478623.5,ENST00000478715.1,ENST00000481865.5,ENST00000486523.1,ENST00000489628.1,ENST00000495247.5	2901.31	2692.64	1355.00	2.46	7.17	1355.00	0.00	2.78	8.11	2.47486	3.0857	0.0381292	7.23332	9.01831	0.0381406
ENSG00000061987.15	ENST00000393629.6,ENST00000393630.7,ENST00000546600.5,ENST00000546751.1,ENST00000547095.5,ENST00000547287.1,ENST00000549286.1,ENST00000549378.5,ENST00000549539.1,ENST00000551307.5,ENST00000551397.1,ENST00000552115.5,ENST00000552738.5,ENST00000641654.1	4288.52	4079.85	3522.00	4.22	12.29	3522.00	0.00	4.31	12.59	3.91985	4.67872	0.0301674	11.458	13.6757	0.0301392
ENSG00000062038.13	ENST00000264012.8,ENST00000429102.6,ENST00000542274.5,ENST00000565453.1,ENST00000566808.2,ENST00000567674.1,ENST00000568292.1,ENST00000569036.2,ENST00000569080.1,ENST00000569117.1	892.00	683.32	9.00	0.06	0.19	9.00	0.00	0.20	0.58	0.0854402	0.339747	0.216271	0.24962	0.99281	0.216243
ENSG00000062096.14	ENST00000359361.2,ENST00000381127.5	2077.50	1868.82	0.00	0.00	0.00	0.00	0.00	0.01	0.02	9.93517e-05	0.0124176	0.474145	0.000277935	0.0362768	0.474203
ENSG00000062194.15	ENST00000264779.6,ENST00000309096.4,ENST00000424459.7,ENST00000506184.6,ENST00000511209.5,ENST00000513524.5,ENST00000513732.2,ENST00000514387.6,ENST00000515484.2	2753.39	2544.71	4335.00	8.32	24.26	4335.00	0.00	8.40	24.54	8.01267	8.77854	0.0155368	23.4223	25.6596	0.015519
ENSG00000062282.14	ENST00000228027.11,ENST00000376262.7,ENST00000603276.5,ENST00000603363.5,ENST00000603865.1,ENST00000604733.5,ENST00000604935.5,ENST00000605099.1,ENST00000605608.1	2376.68	2168.00	1612.00	3.63	10.59	1612.00	0.00	3.73	10.88	3.50118	3.95314	0.0208483	10.2179	11.5389	0.0208577
ENSG00000062370.16	ENST00000337401.8,ENST00000354340.8,ENST00000587909.1,ENST00000588057.1,ENST00000590687.5,ENST00000592151.1	3654.00	3445.32	1.00	0.00	0.00	1.00	0.00	0.06	0.18	0.0132446	0.114243	0.312578	0.0386336	0.333816	0.312645
ENSG00000062485.18	ENST00000351328.7,ENST00000542324.6,ENST00000546585.1,ENST00000546621.5,ENST00000546891.5,ENST00000546930.5,ENST00000547283.5,ENST00000547298.5,ENST00000547449.1,ENST00000547912.1,ENST00000548041.5,ENST00000548567.5,ENST00000548746.5,ENST00000548849.5,ENST00000549143.5,ENST00000549221.5,ENST00000550044.1,ENST00000550159.5,ENST00000550655.5,ENST00000550700.1,ENST00000550734.5,ENST00000550996.1,ENST00000551137.5,ENST00000551155.1,ENST00000551253.5,ENST00000551430.6,ENST00000551441.5,ENST00000551473.5,ENST00000551936.5,ENST00000551968.5,ENST00000552222.5,ENST00000552331.1,ENST00000552688.5	2530.20	2321.53	9175.44	19.30	56.29	9175.39	1.31	19.95	58.29	19.1727	20.727	0.0134233	56.0394	60.583	0.0133991
ENSG00000062524.15	ENST00000263800.10,ENST00000355166.9,ENST00000453182.2,ENST00000561619.5,ENST00000563518.5,ENST00000569283.1	1835.16	1626.49	28.00	0.08	0.25	28.00	0.00	0.11	0.33	0.060236	0.179669	0.184825	0.175817	0.524917	0.184833
ENSG00000062582.13	ENST00000317534.5,ENST00000414932.1,ENST00000418740.5,ENST00000467084.1,ENST00000483330.1	716.13	507.46	2049.00	19.72	57.50	2047.76	1.63	19.68	57.49	18.8232	20.5468	0.0151476	55.0021	60.0376	0.0151632
ENSG00000062598.17	ENST00000290246.10,ENST00000352077.6,ENST00000372176.5,ENST00000396391.5,ENST00000425546.5,ENST00000450812.5,ENST00000452857.5,ENST00000460474.5,ENST00000462491.5,ENST00000462593.1,ENST00000464448.1,ENST00000467800.5,ENST00000469801.5,ENST00000480042.5,ENST00000481852.5,ENST00000487583.5,ENST00000488853.5,ENST00000497412.5	2192.30	1983.62	2886.00	7.11	20.72	2886.00	0.00	7.27	21.25	6.82903	7.73795	0.0217532	19.9426	22.5986	0.0217567
ENSG00000062650.18	ENST00000263070.11,ENST00000298767.9,ENST00000372075.2,ENST00000484070.1,ENST00000489996.1,ENST00000618527.4	5145.56	4936.88	5658.00	5.60	16.32	5658.00	0.00	5.61	16.37	5.35038	5.868	0.0157223	15.6361	17.1487	0.0157131
ENSG00000062716.12	ENST00000262291.8,ENST00000585847.5,ENST00000586245.5,ENST00000587259.5,ENST00000587470.1,ENST00000587945.1,ENST00000588131.1,ENST00000588617.1,ENST00000588915.1,ENST00000589823.6,ENST00000591315.5,ENST00000591782.1,ENST00000591877.1,ENST00000592106.5,ENST00000592619.5,ENST00000592790.1,ENST00000593168.5	3239.02	3030.35	14827.00	23.90	69.68	14827.00	0.00	24.38	71.23	23.5375	25.2447	0.0117953	68.7985	73.7879	0.0117901
ENSG00000062725.9	ENST00000083182.7,ENST00000585368.1,ENST00000588668.5,ENST00000589341.5,ENST00000590244.1,ENST00000592995.1	6257.37	6048.69	2653.00	2.14	6.25	2653.00	0.00	2.20	6.43	2.09513	2.30717	0.0164424	6.12239	6.74219	0.0164508
ENSG00000062822.13	ENST00000440232.6,ENST00000593407.5,ENST00000593887.1,ENST00000593981.1,ENST00000595904.6,ENST00000596221.1,ENST00000596425.1,ENST00000596648.1,ENST00000597963.5,ENST00000599857.6,ENST00000600746.1,ENST00000600859.5,ENST00000601098.5,ENST00000613923.5,ENST00000643407.1,ENST00000644560.1	1880.73	1672.07	8537.61	24.94	72.72	8536.37	14.09	25.00	73.02	23.8767	26.0929	0.0153974	69.8211	76.3032	0.0153841
ENSG00000063015.19	ENST00000317338.16,ENST00000335960.10,ENST00000360295.13,ENST00000442608.7,ENST00000535262.1,ENST00000539265.1,ENST00000540419.5,ENST00000540632.6,ENST00000544224.2,ENST00000585644.1	3468.00	3259.32	1.00	0.00	0.00	1.00	0.00	0.05	0.15	0.0155328	0.0946798	0.284459	0.0453989	0.276712	0.28441
ENSG00000063046.17	ENST00000262056.13,ENST00000416762.7,ENST00000420463.7,ENST00000549077.5,ENST00000549481.5,ENST00000549592.1,ENST00000549645.5,ENST00000550025.1,ENST00000550390.1,ENST00000550704.5,ENST00000551002.5,ENST00000551527.5,ENST00000552490.5,ENST00000553209.1	3161.74	2953.07	55562.46	91.89	267.95	55562.29	3.73	91.70	267.85	90.3789	93.0005	0.00485916	264.099	271.748	0.00484586
ENSG00000063127.15	ENST00000335875.8,ENST00000454748.7,ENST00000594180.1,ENST00000594917.1,ENST00000597969.5,ENST00000598221.1,ENST00000598828.1	2983.00	2774.32	25.00	0.04	0.13	25.00	0.00	0.12	0.36	0.0600437	0.196633	0.195126	0.175548	0.57465	0.195056
ENSG00000063169.10	ENST00000396720.7,ENST00000594866.1,ENST00000602258.1,ENST00000614245.1	1913.97	1705.31	80.00	0.23	0.67	80.00	0.00	0.25	0.74	0.144331	0.373072	0.157309	0.423869	1.09257	0.157314
ENSG00000063176.15	ENST00000245222.8,ENST00000340932.7,ENST00000426514.2,ENST00000593308.1,ENST00000597434.5,ENST00000598088.5,ENST00000598574.1,ENST00000599029.2,ENST00000599033.1,ENST00000599748.5,ENST00000600537.5,ENST00000601704.1,ENST00000601712.5	2304.31	2095.63	1208.00	2.82	8.21	1208.00	0.00	2.91	8.51	2.69326	3.15218	0.0269974	7.86272	9.2037	0.0269997
ENSG00000063177.12	ENST00000084795.9,ENST00000546623.5,ENST00000547892.1,ENST00000547897.5,ENST00000549273.5,ENST00000549370.5,ENST00000549533.1,ENST00000549920.5,ENST00000550645.5,ENST00000550671.1,ENST00000550973.5,ENST00000551749.5,ENST00000552347.5,ENST00000552588.5,ENST00000552705.5,ENST00000552851.1	543.15	334.51	51749.00	755.52	2203.18	51749.00	0.00	752.10	2196.91	744.987	759.016	0.00323423	2177.64	2218.58	0.00322933
ENSG00000063180.8	ENST00000084798.8,ENST00000594088.1,ENST00000596080.1,ENST00000599267.1	1019.47	810.83	103.00	0.62	1.81	103.00	0.00	0.73	2.15	0.472076	1.03956	0.132933	1.38038	3.03925	0.132975
ENSG00000063241.7	ENST00000085068.7,ENST00000425675.6,ENST00000438389.6,ENST00000587226.5,ENST00000589080.1,ENST00000589108.1,ENST00000590921.1,ENST00000591718.1	1007.78	799.11	6884.00	42.07	122.68	6884.00	0.00	41.87	122.31	40.7279	43.0453	0.00958042	119.054	125.825	0.00957275
ENSG00000063244.12	ENST00000308924.8,ENST00000450554.6,ENST00000587196.2,ENST00000587275.1,ENST00000588850.5,ENST00000590551.1,ENST00000592867.1,ENST00000592874.1	1780.75	1572.07	12995.00	40.37	117.72	12995.00	0.00	40.29	117.69	39.29	41.3049	0.00868818	114.848	120.735	0.008667
ENSG00000063245.14	ENST00000085079.11,ENST00000270460.10,ENST00000411543.6,ENST00000586194.1,ENST00000587937.1,ENST00000589704.1,ENST00000591743.1	3090.69	2882.02	1251.00	2.12	6.18	1251.00	0.00	2.28	6.65	1.92045	2.66086	0.0555207	5.60524	7.76973	0.0555454
ENSG00000063322.13	ENST00000315588.9,ENST00000594368.5,ENST00000596297.1,ENST00000599213.6,ENST00000599417.1,ENST00000600973.5,ENST00000615911.4	3423.98	3215.31	2632.00	4.00	11.66	2632.00	0.00	4.10	11.98	3.87166	4.34661	0.0193533	11.3139	12.7011	0.0193337
ENSG00000063438.16	ENST00000316418.9,ENST00000504625.1,ENST00000505113.5,ENST00000506456.1,ENST00000507048.1,ENST00000510400.5,ENST00000510910.1,ENST00000511487.1,ENST00000512529.5,ENST00000514523.1,ENST00000515206.5	3425.89	3217.22	2581.00	3.92	11.43	2581.00	0.00	4.03	11.76	3.72453	4.33544	0.0263536	10.8857	12.6712	0.0263737
ENSG00000063515.2	ENST00000086933.2	1033.00	824.32	0.00	0.00	0.00	0.00	0.00	0.01	0.02	6.73989e-08	0.0176779	0.658245	1.97027e-07	0.0516714	0.658225
ENSG00000063587.14	ENST00000370249.3,ENST00000370251.3,ENST00000438239.1,ENST00000647705.1,ENST00000650114.1	6380.02	6171.35	1502.00	1.19	3.47	1502.00	0.00	1.20	3.50	1.13511	1.26474	0.0184994	3.31778	3.69621	0.0184937
ENSG00000063601.16	ENST00000370387.2,ENST00000370390.7,ENST00000429965.6,ENST00000434699.6,ENST00000436701.5,ENST00000438018.5,ENST00000439546.6,ENST00000445323.6,ENST00000485376.5,ENST00000488357.1,ENST00000490316.6,ENST00000493480.1,ENST00000493995.6,ENST00000542156.5	3859.44	3650.77	3117.00	4.17	12.16	3117.00	0.00	4.32	12.62	4.04307	4.5993	0.0224834	11.8147	13.4412	0.0225053
ENSG00000063660.8	ENST00000264039.6,ENST00000420138.5,ENST00000425056.5,ENST00000426280.3,ENST00000427506.5,ENST00000455111.1,ENST00000466624.1,ENST00000469694.5,ENST00000495100.1	1989.44	1780.76	15.00	0.04	0.12	15.00	0.00	0.11	0.32	0.0517385	0.178706	0.202456	0.151365	0.522513	0.202422
ENSG00000063761.15	ENST00000238561.9,ENST00000341211.5,ENST00000393639.8,ENST00000555217.1,ENST00000555333.1,ENST00000556048.5,ENST00000556560.5,ENST00000557501.5	1786.45	1577.78	274.00	0.85	2.47	274.00	0.00	0.92	2.67	0.775704	1.05843	0.0531607	2.26683	3.09331	0.0531392
ENSG00000063854.12	ENST00000397353.6,ENST00000397356.7,ENST00000455446.6,ENST00000564445.5,ENST00000564518.5,ENST00000565097.1,ENST00000566644.5,ENST00000566709.5,ENST00000567190.5,ENST00000567398.1,ENST00000569339.1,ENST00000569700.5	1000.83	792.17	905.00	5.58	16.27	905.00	0.00	5.61	16.38	5.00101	6.23014	0.0379863	14.6119	18.2043	0.0379919
ENSG00000063978.15	ENST00000314289.12,ENST00000502316.5,ENST00000503123.5,ENST00000503659.5,ENST00000504224.5,ENST00000504782.5,ENST00000506706.5,ENST00000507247.5,ENST00000507784.5,ENST00000508235.1,ENST00000509206.1,ENST00000509258.5,ENST00000509388.5,ENST00000511600.5,ENST00000511843.5,ENST00000511859.5,ENST00000511892.5,ENST00000513284.5,ENST00000513450.1,ENST00000513578.5,ENST00000513643.5,ENST00000541204.5	2626.71	2418.03	5641.00	11.39	33.22	5644.07	2.64	11.96	34.93	11.408	12.5183	0.0158237	33.3478	36.5899	0.0158267
ENSG00000064012.21	ENST00000264274.13,ENST00000264275.9,ENST00000323492.11,ENST00000339403.6,ENST00000358485.8,ENST00000392258.7,ENST00000392263.6,ENST00000392266.7,ENST00000413726.5,ENST00000424461.5,ENST00000429881.1,ENST00000432109.6,ENST00000437283.5,ENST00000440732.5,ENST00000444430.2,ENST00000447616.5,ENST00000450491.5,ENST00000471383.5,ENST00000490412.5,ENST00000490682.5	2080.87	1872.21	2919.00	7.61	22.20	2919.00	0.00	7.96	23.24	7.34302	8.61476	0.0266234	21.4205	25.1376	0.0266347
ENSG00000064042.17	ENST00000313860.11,ENST00000381753.8,ENST00000396595.7,ENST00000446625.6,ENST00000503057.5,ENST00000505705.1,ENST00000508466.1,ENST00000508501.5,ENST00000509277.5,ENST00000509454.5,ENST00000509638.5,ENST00000511424.5,ENST00000511496.5,ENST00000512228.5,ENST00000512632.5,ENST00000512820.5,ENST00000512946.5,ENST00000513024.5,ENST00000514096.5,ENST00000514190.5,ENST00000515785.1,ENST00000515847.1	3144.18	2935.51	0.00	0.00	0.00	0.00	0.00	0.12	0.35	0.051724	0.202872	0.222179	0.151225	0.592964	0.222147
ENSG00000064102.14	ENST00000261191.11,ENST00000536232.1,ENST00000537336.1,ENST00000538016.1,ENST00000538155.5,ENST00000538727.5,ENST00000538748.1,ENST00000542392.4,ENST00000544548.5	2253.75	2045.08	2878.00	6.87	20.04	2878.00	0.00	7.09	20.72	6.37273	7.83103	0.0361157	18.6401	22.9009	0.0361176
ENSG00000064115.10	ENST00000343028.8,ENST00000512808.2,ENST00000535260.5,ENST00000535423.5,ENST00000535819.1,ENST00000537406.1,ENST00000539399.1,ENST00000539741.5,ENST00000541081.1,ENST00000542019.1,ENST00000542667.5,ENST00000543088.5,ENST00000543655.5,ENST00000543803.5,ENST00000543882.5,ENST00000544179.1,ENST00000545303.5,ENST00000545344.5,ENST00000545600.1	1704.25	1495.59	4404.00	14.38	41.94	4404.00	0.00	14.79	43.21	13.7941	15.8108	0.0237342	40.3046	46.1981	0.0237455
ENSG00000064195.7	ENST00000434704.2,ENST00000512495.2	1718.00	1509.33	0.00	0.00	0.00	0.00	0.00	0.01	0.03	0.000134832	0.0258719	0.52401	0.000393941	0.0756012	0.523954
ENSG00000064199.6	ENST00000227135.6,ENST00000524614.1,ENST00000529498.1,ENST00000532692.1	1069.76	861.10	109.00	0.62	1.80	109.00	0.00	0.66	1.92	0.478155	0.851663	0.0994652	1.39821	2.48999	0.0994691
ENSG00000064201.15	ENST00000182290.8,ENST00000339046.8,ENST00000381117.1,ENST00000381121.7,ENST00000437313.1,ENST00000446063.6,ENST00000451520.6,ENST00000461200.5,ENST00000479508.5,ENST00000483227.5,ENST00000484104.5,ENST00000484523.1,ENST00000486011.1,ENST00000493924.5,ENST00000493948.5,ENST00000498313.5,ENST00000612299.4	1101.29	892.63	0.00	0.00	0.00	0.00	0.00	0.13	0.39	0.0661978	0.209357	0.188511	0.193448	0.611818	0.188587
ENSG00000064205.10	ENST00000190983.4,ENST00000372865.4,ENST00000372868.6,ENST00000465000.1,ENST00000471629.1,ENST00000497421.1	785.00	576.33	2.00	0.02	0.05	2.00	0.00	0.03	0.10	0.0105251	0.062896	0.268861	0.0307636	0.183822	0.268873
ENSG00000064218.4	ENST00000190165.2,ENST00000417254.1	2183.00	1974.32	3.00	0.01	0.02	3.00	0.00	0.03	0.08	0.00338773	0.0622717	0.40216	0.00993404	0.182049	0.402189
ENSG00000064225.12	ENST00000265261.10,ENST00000394162.5,ENST00000460774.5,ENST00000462152.5,ENST00000465004.1,ENST00000466482.5,ENST00000468553.5,ENST00000469105.5,ENST00000474595.1,ENST00000476833.5,ENST00000477574.5,ENST00000477899.5,ENST00000480133.1,ENST00000483910.5,ENST00000485145.1,ENST00000485391.5,ENST00000486249.5,ENST00000486334.6,ENST00000489112.5,ENST00000490684.1,ENST00000491912.1,ENST00000492254.5,ENST00000493953.1,ENST00000495376.5,ENST00000495502.1,ENST00000497008.5,ENST00000497621.5,ENST00000613264.4	1387.68	1179.01	1511.06	6.26	18.25	1511.20	0.46	6.75	19.73	6.19592	7.33298	0.0292242	18.1047	21.4275	0.0292225
ENSG00000064270.12	ENST00000262429.8,ENST00000416219.6,ENST00000420010.6,ENST00000563340.1,ENST00000564099.1,ENST00000565546.5,ENST00000565631.5,ENST00000565927.1,ENST00000566874.1,ENST00000567222.1,ENST00000567629.1,ENST00000567892.5,ENST00000568160.1,ENST00000569207.5,ENST00000624933.1	1409.33	1200.69	0.00	0.00	0.00	0.00	0.00	0.23	0.66	0.0830329	0.390263	0.239538	0.242755	1.14075	0.239587
ENSG00000064300.8	ENST00000172229.7,ENST00000504201.1,ENST00000509200.5	3417.00	3208.32	12.00	0.02	0.05	12.00	0.00	0.03	0.10	0.0135081	0.0558138	0.218396	0.0395545	0.163226	0.218402
ENSG00000064309.14	ENST00000263577.11,ENST00000392693.7,ENST00000525625.1,ENST00000527967.5,ENST00000531586.5,ENST00000531738.5,ENST00000531830.1,ENST00000534661.5,ENST00000534818.1	3142.71	2934.03	22.00	0.04	0.11	22.00	0.00	0.08	0.25	0.0370169	0.138802	0.210877	0.108329	0.40577	0.210874
ENSG00000064313.11	ENST00000378164.6,ENST00000519355.5,ENST00000521007.1,ENST00000523078.1,ENST00000523098.1,ENST00000523734.1,ENST00000523904.1,ENST00000526969.1,ENST00000529653.1	3114.40	2905.73	4264.00	7.17	20.90	4264.00	0.00	7.25	21.18	6.62222	7.90148	0.0311809	19.3529	23.0943	0.031183
ENSG00000064393.15	ENST00000342645.7,ENST00000406875.7,ENST00000428878.6	13130.35	12921.68	4396.00	1.66	4.84	4396.00	0.00	1.66	4.85	1.59799	1.72633	0.0133588	4.67017	5.04499	0.0133777
ENSG00000064419.13	ENST00000265388.9,ENST00000471166.1,ENST00000471234.5,ENST00000482320.5,ENST00000627585.2	4129.42	3920.74	10333.00	12.87	37.53	10333.00	0.00	12.84	37.50	12.5753	13.0866	0.00687742	36.7758	38.2676	0.00688367
ENSG00000064489.22	ENST00000354191.8,ENST00000444486.7,ENST00000514819.7,ENST00000602276.5,ENST00000602438.1,ENST00000602689.1,ENST00000602804.5,ENST00000630940.2	1382.13	1173.46	414.69	1.73	5.03	415.08	25.10	1.86	5.44	1.5454	2.19305	0.0606337	4.51593	6.40886	0.0606226
ENSG00000064490.13	ENST00000303088.8,ENST00000392324.8,ENST00000407360.7,ENST00000421262.7,ENST00000456252.7,ENST00000535017.1,ENST00000536253.1,ENST00000540977.1,ENST00000540981.5,ENST00000541873.6,ENST00000543118.1,ENST00000543157.7,ENST00000544923.5,ENST00000545522.2,ENST00000593273.5	879.69	671.04	3051.00	22.20	64.75	3051.00	0.00	22.41	65.45	21.1864	23.6216	0.0188199	61.8741	68.992	0.0188225
ENSG00000064545.14	ENST00000162044.13,ENST00000450333.6,ENST00000586357.1,ENST00000587096.5,ENST00000587406.5,ENST00000587583.6,ENST00000587915.1,ENST00000587925.5,ENST00000587985.6,ENST00000589448.5,ENST00000590216.6,ENST00000591031.6,ENST00000591443.1,ENST00000592147.1,ENST00000592369.1	1475.54	1266.86	1477.00	5.69	16.60	1477.00	0.00	5.86	17.13	5.37892	6.36996	0.0290844	15.7247	18.6207	0.0291114
ENSG00000064547.13	ENST00000407877.7,ENST00000542587.5,ENST00000586703.1,ENST00000588233.1,ENST00000588461.1,ENST00000589311.1,ENST00000590629.1,ENST00000591042.1,ENST00000592061.1	1463.49	1254.83	513.00	2.00	5.82	513.00	0.00	2.10	6.14	1.87219	2.35091	0.0392913	5.46776	6.86682	0.0392811
ENSG00000064601.18	ENST00000191018.9,ENST00000354880.9,ENST00000372459.6,ENST00000372484.7,ENST00000419493.2,ENST00000480961.1,ENST00000484855.2,ENST00000485627.1,ENST00000493522.6,ENST00000606000.1,ENST00000606066.1,ENST00000606394.5,ENST00000606782.1,ENST00000606788.5,ENST00000607187.1,ENST00000607212.1,ENST00000607482.5,ENST00000607814.5,ENST00000607841.5,ENST00000646241.2	1315.14	1106.47	1167.00	5.15	15.02	1167.00	0.00	5.36	15.66	4.88745	5.83421	0.0303858	14.2882	17.0542	0.0303812
ENSG00000064607.16	ENST00000330854.15,ENST00000337018.10,ENST00000452918.6,ENST00000593795.5,ENST00000594445.1,ENST00000594773.5,ENST00000597095.5,ENST00000597163.5,ENST00000597280.5,ENST00000598202.1,ENST00000598240.1,ENST00000598863.1,ENST00000600239.5,ENST00000600377.1,ENST00000601879.5	3916.33	3707.66	7595.00	10.00	29.17	7595.00	0.00	10.11	29.53	9.60559	10.6238	0.0175853	28.0706	31.0462	0.0176022
ENSG00000064651.13	ENST00000262461.6,ENST00000343225.4,ENST00000502849.1,ENST00000504416.5,ENST00000507791.5,ENST00000509205.5,ENST00000509616.1,ENST00000628403.2	5519.12	5310.45	3739.00	3.44	10.03	3739.00	0.00	3.50	10.21	3.25282	3.73254	0.023376	9.51027	10.9121	0.0233616
ENSG00000064652.10	ENST00000261369.8,ENST00000395451.8,ENST00000502387.5,ENST00000503149.5,ENST00000506996.5,ENST00000507364.5,ENST00000510914.5,ENST00000511211.5,ENST00000511545.5,ENST00000513613.5,ENST00000513881.5,ENST00000515729.1	1204.46	995.81	138.00	0.68	1.97	138.00	0.00	0.88	2.56	0.646208	1.11481	0.0929506	1.88884	3.2584	0.0929725
ENSG00000064655.18	ENST00000317304.10,ENST00000327619.9,ENST00000357410.7,ENST00000458636.2,ENST00000471081.1,ENST00000475856.1,ENST00000479843.5,ENST00000497062.6,ENST00000497428.1,ENST00000611592.4	1347.30	1150.77	0.00	0.00	0.00	0.00	0.00	0.07	0.20	0.0145904	0.13325	0.327223	0.0427	0.38957	0.327285
ENSG00000064666.14	ENST00000263097.8,ENST00000348419.7,ENST00000562015.5,ENST00000562075.6,ENST00000562958.6,ENST00000564572.1,ENST00000565096.6,ENST00000566695.5,ENST00000568865.2,ENST00000569352.6,ENST00000606983.5,ENST00000607102.1	2111.93	1903.26	13422.00	34.44	100.43	13422.00	0.00	34.46	100.65	33.8225	35.1007	0.00641705	98.84	102.571	0.00641313
ENSG00000064687.12	ENST00000263094.10,ENST00000433129.5,ENST00000435683.6,ENST00000524383.1,ENST00000524850.5,ENST00000525073.6,ENST00000525238.2,ENST00000525939.1,ENST00000526885.5,ENST00000527496.1,ENST00000529442.6,ENST00000530092.2,ENST00000530703.1,ENST00000531467.5,ENST00000531478.5,ENST00000532194.2,ENST00000533574.1,ENST00000611490.4,ENST00000612569.1	2593.50	2384.83	1568.00	3.21	9.36	1568.00	0.00	3.51	10.26	3.15571	3.87752	0.0353372	9.22382	11.3338	0.0353255
ENSG00000064692.18	ENST00000261367.11,ENST00000261368.12,ENST00000379538.7,ENST00000395466.6,ENST00000395469.6,ENST00000414317.6,ENST00000504884.6,ENST00000506272.5,ENST00000508017.5,ENST00000508681.5,ENST00000509023.5,ENST00000509154.6,ENST00000509652.1,ENST00000510003.5,ENST00000510658.5,ENST00000512146.6,ENST00000512385.5,ENST00000513719.1,ENST00000514467.5,ENST00000514497.6,ENST00000515215.6,ENST00000542191.5	720.11	511.48	11.00	0.11	0.31	11.00	0.00	0.20	0.59	0.0982155	0.317549	0.195552	0.286892	0.927848	0.195611
ENSG00000064703.11	ENST00000369702.4,ENST00000475700.1,ENST00000524894.1,ENST00000533164.5,ENST00000534200.1	4020.06	3811.39	3549.00	4.55	13.26	3549.00	0.00	4.63	13.52	4.37117	4.88423	0.0192629	12.8024	14.3014	0.0192733
